iter	Passed	Remaining
882	18360	2432
883	18382	2412
884	18402	2391
885	18420	2370
886	18436	2348
887	18451	2327
888	18465	2305
889	18479	2283
890	18494	2262
891	18508	2240
892	18519	2219
893	18534	2197
894	18547	2176
895	18561	2154
896	18574	2132
897	18588	2111
898	18605	2090
899	18618	2068
900	18631	2047
901	18644	2025
902	18658	2004
903	18673	1983
904	18686	1961
905	18708	1941
906	18726	1920
907	18741	1898
908	18756	1877
909	18768	1856
910	18781	1834
911	18865	1820
912	18881	1799
913	18899	1778
914	18915	1757
915	18934	1736
916	18950	1715
917	18964	1693
918	18979	1672
919	18999	1652
920	19014	1630
921	19027	1609
922	19042	1588
923	19055	1567
924	19069	1546
925	19082	1524
926	19094	1503
927	19109	1482
928	19121	1461
929	19134	1440
930	19147	1419
931	19162	1398
932	19176	1377
933	19191	1356
934	19204	1335
935	19217	1314
936	19231	1293
937	19245	1272
938	19259	1251
939	19272	1230
940	19285	1209
941	19298	1188
942	19316	1167
943	19330	1146
944	19342	1125
945	19358	1105
946	19375	1084
947	19409	1064
948	19428	1044
949	19440	1023
950	19455	1002
951	19468	981
952	19482	960
953	19497	940
954	19511	919
955	19523	898
956	19535	877
957	19549	857
958	19563	836
959	19576	815
960	19587	794
961	19599	774
962	19613	753
963	19625	732
964	19637	712
965	19651	691
966	19665	671
967	19681	650
968	19695	630
969	19708	609
970	19722	589
971	19736	568
972	19749	548
973	19763	527
974	19778	507
975	19791	486
976	19804	466
977	19818	445
978	19843	425
979	19861	405
980	19933	386
981	19950	365
982	19967	345
983	19986	324
984	20002	304
985	20086	285
986	20113	264
987	20129	244
988	20145	224
989	20161	203
990	20176	183
991	20195	162
992	20213	142
993	20228	122
994	20247	101
995	20274	81
996	20302	61
997	20320	40
998	20335	20
999	20347	0
