iter	Passed	Remaining
590	11553	7995
591	11575	7977
592	11596	7959
593	11617	7940
594	11636	7920
595	11658	7902
596	11677	7882
597	11696	7862
598	11718	7845
599	11740	7826
600	11761	7808
601	11784	7791
602	11812	7777
603	11835	7759
604	11866	7747
605	11894	7733
606	11923	7719
607	11946	7702
608	11970	7685
609	11995	7669
610	12021	7653
611	12041	7634
612	12058	7612
613	12077	7592
614	12108	7580
615	12134	7564
616	12155	7545
617	12172	7523
618	12191	7504
619	12210	7483
620	12228	7463
621	12248	7443
622	12265	7422
623	12286	7403
624	12306	7383
625	12325	7363
626	12350	7347
627	12372	7328
628	12392	7309
629	12412	7290
630	12434	7271
631	12453	7251
632	12473	7231
633	12490	7210
634	12510	7191
635	12529	7170
636	12544	7148
637	12565	7129
638	12591	7113
639	12609	7093
640	12628	7072
641	12650	7054
642	12670	7035
643	12697	7019
644	12716	6999
645	12733	6978
646	12753	6958
647	12773	6938
648	12790	6917
649	12812	6899
650	12831	6878
651	12850	6858
652	12868	6838
653	12887	6818
654	12906	6798
655	12924	6777
656	12942	6757
657	12957	6734
658	12972	6712
659	12991	6692
660	13009	6672
661	13024	6650
662	13040	6628
663	13055	6606
664	13071	6584
665	13086	6563
666	13100	6540
667	13128	6524
668	13148	6505
669	13164	6483
670	13180	6462
671	13194	6440
672	13210	6418
673	13224	6396
674	13238	6374
675	13253	6352
676	13270	6331
677	13288	6311
678	13304	6289
679	13319	6268
680	13336	6247
681	13351	6225
682	13365	6203
683	13384	6183
684	13397	6161
685	13412	6139
686	13427	6117
687	13442	6096
688	13456	6074
689	13471	6052
690	13487	6031
691	13503	6010
692	13515	5987
693	13533	5967
694	13556	5949
695	13575	5929
696	13593	5909
697	13611	5889
698	13628	5868
699	13644	5847
700	13658	5826
701	13674	5804
702	13692	5784
703	13707	5763
704	13722	5741
705	13735	5719
706	13750	5698
707	13763	5676
708	13779	5655
709	13792	5633
710	13808	5612
711	13824	5592
712	13838	5570
713	13854	5549
714	13869	5528
715	13885	5507
716	13902	5487
717	13917	5466
718	13933	5445
719	13948	5424
720	13963	5403
721	13982	5383
722	14002	5364
723	14023	5346
724	14042	5326
725	14063	5307
726	14084	5288
727	14106	5270
728	14140	5256
729	14168	5240
730	14188	5221
731	14208	5202
732	14231	5183
733	14253	5165
734	14276	5147
735	14299	5129
736	14321	5110
737	14341	5091
738	14357	5070
739	14371	5049
740	14386	5028
741	14402	5008
742	14418	4987
743	14434	4966
744	14453	4947
745	14473	4928
746	14491	4908
747	14509	4888
748	14525	4867
749	14543	4847
750	14560	4827
751	14579	4808
752	14597	4788
753	14615	4768
754	14632	4748
755	14647	4727
756	14663	4707
757	14681	4687
758	14698	4667
759	14722	4649
760	14746	4631
761	14764	4611
762	14783	4592
763	14803	4572
764	14825	4554
765	14849	4536
766	14868	4516
767	14889	4497
768	14909	4478
769	14931	4460
770	14954	4441
771	14975	4422
772	14997	4404
773	15017	4384
774	15035	4365
775	15052	4345
776	15070	4325
777	15086	4304
778	15104	4284
779	15121	4265
780	15153	4249
781	15237	4247
782	15258	4228
783	15290	4212
784	15318	4195
785	15346	4178
786	15373	4160
787	15392	4141
788	15413	4121
789	15434	4102
790	15455	4083
791	15475	4064
792	15494	4044
793	15515	4025
794	15533	4005
795	15549	3985
796	15564	3964
797	15580	3943
798	15596	3923
799	15611	3902
800	15627	3882
801	15642	3861
802	15658	3841
803	15672	3820
804	15687	3800
805	15710	3781
806	15731	3762
807	15747	3741
808	15762	3721
809	15775	3700
810	15792	3680
811	15806	3659
812	15821	3639
813	15839	3619
814	15857	3599
815	15875	3579
816	15896	3560
817	15910	3540
818	15925	3519
819	15942	3499
820	15958	3479
821	15974	3459
822	15988	3438
823	16018	3421
824	16051	3404
825	16068	3384
826	16083	3364
827	16099	3344
828	16113	3323
829	16129	3303
830	16158	3286
831	16180	3267
832	16196	3247
833	16214	3227
834	16231	3207
835	16246	3187
836	16261	3166
837	16280	3147
838	16298	3127
839	16313	3107
840	16329	3087
841	16343	3066
842	16360	3046
843	16376	3026
844	16391	3006
845	16405	2986
846	16418	2965
847	16433	2945
848	16448	2925
849	16465	2905
850	16481	2885
851	16497	2865
852	16512	2845
853	16529	2825
854	16545	2805
855	16561	2786
856	16577	2766
857	16594	2746
858	16611	2726
859	16627	2706
860	16663	2690
861	16684	2671
862	16700	2651
863	16713	2630
864	16731	2611
865	16747	2591
866	16763	2571
867	16784	2552
868	16799	2532
869	16816	2512
870	16829	2492
871	16847	2473
872	16861	2452
873	16877	2433
874	16893	2413
875	16907	2393
876	16923	2373
877	16938	2353
878	16954	2333
879	16970	2314
880	16986	2294
881	17001	2274
882	17016	2254
883	17032	2235
884	17046	2215
885	17062	2195
886	17078	2175
887	17093	2155
888	17107	2136
889	17122	2116
890	17137	2096
891	17168	2078
892	17188	2059
893	17207	2040
894	17223	2020
895	17237	2000
896	17251	1980
897	17277	1962
898	17313	1945
899	17336	1926
900	17354	1906
901	17371	1887
902	17388	1867
903	17408	1848
904	17427	1829
905	17444	1809
906	17460	1790
907	17476	1770
908	17492	1751
909	17511	1731
910	17529	1712
911	17548	1693
912	17564	1673
913	17581	1654
914	17603	1635
915	17626	1616
916	17643	1596
917	17661	1577
918	17679	1558
919	17699	1539
920	17718	1519
921	17738	1500
922	17758	1481
923	17774	1462
924	17790	1442
925	17811	1423
926	17831	1404
927	17849	1384
928	17866	1365
929	17882	1345
930	17900	1326
931	17918	1307
932	17935	1288
933	17949	1268
934	17965	1248
935	17984	1229
936	18000	1210
937	18019	1191
938	18036	1171
939	18055	1152
940	18073	1133
941	18090	1113
942	18108	1094
943	18124	1075
944	18141	1055
945	18156	1036
946	18187	1017
947	18203	998
948	18221	979
949	18238	959
950	18255	940
951	18272	921
952	18290	902
953	18308	882
954	18325	863
955	18341	844
956	18358	824
957	18374	805
958	18390	786
959	18405	766
960	18422	747
961	18437	728
962	18452	708
963	18469	689
964	18487	670
965	18501	651
966	18517	631
967	18536	612
968	18552	593
969	18567	574
970	18581	554
971	18600	535
972	18618	516
973	18664	498
974	18679	478
975	18694	459
976	18712	440
977	18728	421
978	18742	402
979	18756	382
980	18770	363
981	18787	344
982	18804	325
983	18818	305
984	18833	286
985	18849	267
986	18866	248
987	18881	229
988	18896	210
989	18911	191
990	18925	171
991	18941	152
992	18960	133
993	18977	114
994	18993	95
995	19010	76
996	19028	57
997	19046	38
998	19063	19
999	19080	0
